"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3115037";"";"0";"713.79";"2";"5.12";"9j";"CN1CC[C@@H](C(=O)N2C\C(=C/c3ccc(F)cc3)\C(=O)[C@@]4(C2)[C@@H](CN(C)[C@]45C(=O)Nc6ccccc56)c7ccc(F)cc7)[C@@]18C(=O)Nc9ccccc89";"IC50";"'='";"2350";"nM";"5.63";"";"";"UO_0000065";"7.89";"0.15";"0.51";"5.52";"False";"CHEMBL3116521";"Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112490";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";""
"CHEMBL592433";"";"0";"232.17";"0";"1.69";"2a";"CO[P@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3738839";"Inhibition of human AChE at pH 6";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734729";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3735042";"";"0";"248.22";"0";"2.47";"4b";"CCOP1(=O)CCCC(=C(C)O1)C(=O)OC";"IC50";"'='";"7500";"nM";"5.12";"";"";"UO_0000065";"20.65";"0.44";"2.65";"8.29";"False";"CHEMBL3738838";"Inhibition of human AChE at pH 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734729";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL540445";"PARTHENOLIDE";"0";"248.32";"0";"2.76";"PARTHENOLIDE";"C\C\1=C/CC[C@@]2(C)O[C@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL4080216";"";"0";"378.36";"0";"1.69";"4j";"CN1CC2C(C(=O)N(C2=O)c3cccc(F)c3)C14C(=O)c5ccccc5C4=O";"IC50";"'='";"80110";"nM";"4.1";"";"";"UO_0000065";"10.83";"0.2";"2.41";"5.48";"False";"CHEMBL4022474";"Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020795";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL1489";"AZACITIDINE";"4";"244.21";"0";"-3.17";"AZACITIDINE";"NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL3604199";"";"0";"523.17";"1";"6.75";"3h";"Cl.CN(C)c1ccc(cc1)C(=O)NCCCCCCCCCNc2c3CCCCc3nc4ccccc24";"IC50";"'='";"125";"nM";"6.9";"";"";"UO_0000065";"14.18";"0.26";"0.15";"12.06";"False";"CHEMBL3606356";"Inhibition of acetylcholinesterase in human erythrocytes using acetylthiocholine iodide substrate by spectrophotometric Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3603732";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL4104459";"";"0";"405.37";"0";"1.46";"4i";"CN1CC2C(C(=O)N(C2=O)c3ccc(cc3)[N+](=O)[O-])C14C(=O)c5ccccc5C4=O";"IC50";"'='";"6600";"nM";"5.18";"";"";"UO_0000065";"12.78";"0.24";"3.72";"4.39";"False";"CHEMBL4022474";"Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020795";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4093532";"";"0";"402.45";"0";"2.68";"4g";"CC(C)c1ccc(cc1)N2C(=O)C3CN(C)C4(C3C2=O)C(=O)c5ccccc5C4=O";"IC50";"'='";"12240";"nM";"4.91";"";"";"UO_0000065";"12.21";"0.22";"2.23";"6.57";"False";"CHEMBL4022474";"Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020795";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL292314";"";"0";"232.71";"0";"3.35";"6-Chlorotacrine";"Nc1c2CCCCc2nc3cc(Cl)ccc13";"IC50";"'='";"13.6";"nM";"7.87";"";"";"UO_0000065";"33.8";"0.67";"4.52";"20.22";"False";"CHEMBL3405465";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate after 15 mins by Ellman spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400132";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL4087841";"";"0";"253.37";"0";"1.54";"13";"COc1ccc(NC(=S)NCCN(C)C)cc1";"IC50";"'>'";"200000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4035003";"Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033657";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715"
"CHEMBL4092142";"";"0";"344.46";"0";"-0.05";"16";"NS(=O)(=O)c1ccc(NC(=S)NCCN2CCOCC2)cc1";"IC50";"'>'";"200000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4035003";"Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033657";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715"
"CHEMBL44618";"CHLOROFORM";"4";"119.38";"0";"1.99";"CHLOROFORM";"ClC(Cl)Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL4080800";"";"0";"285.39";"1";"5.26";"1b";"CN1c2ccccc2C(c3ccc(C)cc3)c4ccccc14";"IC50";"'>'";"20000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4047916";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043268";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4075825";"";"0";"262.32";"0";"3";"3c";"CN1c2ccccc2C(c3ccccc13)n4cncn4";"IC50";"'='";"18800";"nM";"4.73";"";"";"UO_0000065";"18.02";"0.32";"1.73";"13.92";"False";"CHEMBL4047916";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate preincubated for 10 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043268";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4080617";"";"0";"590.67";"1";"4.9";"T-11";"COc1ccccc1CN(C)CCCCNC(=O)COc2ccc(cc2)C3=CC(=O)c4c(O3)cc(OC)c(OC)c4OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4054197";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate after 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052630";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL4064070";"";"0";"576.65";"1";"4.6";"T-20";"CCN(CCCNC(=O)COc1ccc(cc1)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2)Cc4ccccc4OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4054197";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate after 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4052630";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL4077879";"";"0";"308.38";"0";"2.8";"TM-1";"CCN(CCN1C(=O)c2ccccc2C1=O)Cc3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4066289";"";"0";"294.35";"0";"2.41";"TM-2";"CN(CCN1C(=O)c2ccccc2C1=O)Cc3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4066677";"";"0";"338.41";"0";"2.81";"TM-3";"CCN(CCN1C(=O)c2ccccc2C1=O)Cc3ccccc3OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4094393";"";"0";"308.38";"0";"2.8";"TM-6";"CN(CCCN1C(=O)c2ccccc2C1=O)Cc3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4075667";"";"0";"332.4";"0";"2.81";"TM-9";"O=C1N(CCCN(CC#C)Cc2ccccc2)C(=O)c3ccccc13";"IC50";"'='";"1200";"nM";"5.92";"";"";"UO_0000065";"17.81";"0.32";"3.11";"14.58";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL3547159";"";"0";"322.41";"0";"3.19";"TM-13";"CN(CCCCN1C(=O)c2ccccc2C1=O)Cc3ccccc3";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4069776";"";"0";"366.46";"0";"3.59";"TM-14";"CCN(CCCCN1C(=O)c2ccccc2C1=O)Cc3ccccc3OC";"IC50";"'='";"280";"nM";"6.55";"";"";"UO_0000065";"17.88";"0.33";"2.96";"13.15";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4089274";"";"0";"376.46";"0";"3.21";"TM-17";"COc1ccccc1CN(CCCCN2C(=O)c3ccccc3C2=O)CC#C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4080466";"";"0";"343.47";"0";"2.48";"TM-21";"CC(C)N1CCN(CCCCCN2C(=O)c3ccccc3C2=O)CC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4081393";"";"0";"374.48";"0";"3.98";"TM-26";"O=C1N(CCCCCCN(CC#C)Cc2ccccc2)C(=O)c3ccccc13";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL502";"DONEPEZIL";"4";"379.5";"0";"4.36";"donepezil";"COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC";"IC50";"'='";"19";"nM";"7.72";"";"";"UO_0000065";"20.35";"0.38";"3.36";"19.92";"False";"CHEMBL4048085";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4077866";"";"0";"518.45";"1";"4.25";"5c";"COc1cc2CCN(CC3CCN(Cc4cc(Br)cc(\C=N\O)c4O)CC3)Cc2cc1OC";"IC50";"'='";"568000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4044411";"Inhibition of human AChE using acetylthiocholine as substrate preincubated for 30 mins followed by substrate addition measured every 5 mins for 20 mins by Ellman's method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043104";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4089550";"";"0";"453.58";"0";"3.8";"3c";"COc1cc2CCN(CC3CCN(Cc4cc(C)cc(\C=N\O)c4O)CC3)Cc2cc1OC";"IC50";"'='";"417500";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4044411";"Inhibition of human AChE using acetylthiocholine as substrate preincubated for 30 mins followed by substrate addition measured every 5 mins for 20 mins by Ellman's method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043104";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL325109";"CLEBOPRIDE";"4";"373.88";"0";"3.33";"429";"COc1cc(N)c(Cl)cc1C(=O)NC2CCN(Cc3ccccc3)CC2";"IC50";"'='";"890";"nM";"6.05";"";"";"UO_0000065";"16.18";"0.32";"2.72";"8.95";"False";"CHEMBL1119333";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155460";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";""
"CHEMBL186400";"";"0";"329.37";"0";"2.68";"443";"Cc1nc(N)ncc1c2nnnn2c3ccc(cc3)c4ccccc4";"IC50";"'='";"27000";"nM";"4.57";"";"";"UO_0000065";"13.87";"0.25";"1.89";"4.79";"False";"CHEMBL1119333";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155460";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";""
"CHEMBL3220801";"";"0";"531.52";"0";"4.61";"5";"[I-].C[C@@]12CC[C@H]3[C@]4(C)CCC[C@](C)([C@H]4CC[C@]3(CC1=O)C2)C(=O)OCC[N+](C)(C)C";"IC50";"'='";"150000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3225749";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate by visible spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217435";"1";"Scientific Literature";"MedChemComm";"2012";""
"CHEMBL3220807";"";"0";"551.98";"1";"5.65";"20";"[I-].C[C@H]1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OCC[N+](C)(C)C)[C@@H]2CC[C@]1(Cl)C3";"IC50";"'='";"34000";"nM";"4.47";"";"";"UO_0000065";"10.51";"0.21";"-1.18";"16.99";"False";"CHEMBL3225749";"Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate by visible spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217435";"1";"Scientific Literature";"MedChemComm";"2012";""
"CHEMBL111";"RIMONABANT";"4";"463.8";"1";"5.94";"Rimonabant";"Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4023561";"Inhibition of human erythrocyte AChE using ATC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020829";"1";"Scientific Literature";"J Med Chem";"2018";""
"CHEMBL4088178";"";"0";"448.35";"1";"6.68";"2f";"Nc1c2CCCCc2nc3Oc4c(ccc5cccnc45)C(c6c(Cl)cccc6Cl)c13";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4003224";"Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002576";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715"
"CHEMBL4092048";"";"0";"531.83";"0";"3.39";"2r";"[Br-].COc1cc2CC(Cc3cc[n+](Cc4cccc(Cl)c4)cc3C(=O)N)C(=O)c2cc1OC";"IC50";"'='";"41";"nM";"7.39";"";"";"UO_0000065";"16.35";"0.32";"4";"8.95";"False";"CHEMBL4013232";"Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every minute for 10 mins by Ellman's spectrophotometric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011633";"1";"Scientific Literature";"J Med Chem";"2017";""
"CHEMBL14053";"TRICHLOROACETIC ACID";"4";"163.39";"0";"1.44";"TRICHLOROACETIC ACID";"OC(=O)C(Cl)(Cl)Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL4069096";"";"0";"388.42";"0";"2.12";"4f";"CCc1ccc(cc1)N2C(=O)C3CN(C)C4(C3C2=O)C(=O)c5ccccc5C4=O";"IC50";"'='";"44560";"nM";"4.35";"";"";"UO_0000065";"11.2";"0.2";"2.23";"5.82";"False";"CHEMBL4022474";"Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020795";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL4071803";"";"0";"378.36";"0";"1.69";"4a";"CN1CC2C(C(=O)N(C2=O)c3ccc(F)cc3)C14C(=O)c5ccccc5C4=O";"IC50";"'='";"50120";"nM";"4.3";"";"";"UO_0000065";"11.36";"0.21";"2.61";"5.75";"False";"CHEMBL4022474";"Inhibition of AChE (unknown origin) using acetylcholine as substrate preincubated for 15 mins followed by substrate addition measured every minute by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020795";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL822";"TERBINAFINE";"4";"291.44";"0";"4.88";"TERBINAFINE";"CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL809";"SERTRALINE";"4";"306.24";"1";"5.18";"SERTRALINE";"CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL698";"TETRACAINE";"4";"264.37";"0";"2.62";"TETRACAINE";"CCCCNc1ccc(cc1)C(=O)OCCN(C)C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
